What information can be disclosed through SSTI in Jinja? | Web application configuration including secret keys, available built-in functions, and internal application details

What are common SSI directives? | printenv (prints environment variables), config (changes SSI configuration), echo (prints variable values), exec (executes commands), include (includes files from web root)

How can XSLT Injection be prevented? | Avoid inserting user input into XSL data, implement proper sanitization and input validation, HTML-encode user input for HTML responses, run XSLT processor as low-privilege, disable external functions

What is the key difference between blind and non-blind SSRF? | Non-blind SSRF reflects the HTTP response back to the attacker, while blind SSRF does not show the response, making exploitation much more limited

Why is the gopher protocol particularly dangerous in SSRF attacks? | It allows sending arbitrary raw bytes to any TCP service, enabling interaction with non-HTTP services like databases, SMTP servers, and internal APIs that weren't designed for external access

What makes template engines inherently risky from a security perspective? | They execute code by design, so any user input that reaches the template compilation/rendering phase can potentially be executed as code rather than treated as data

How does SSRF bypass traditional network security controls? | Requests originate from the trusted web server itself, bypassing firewalls, IP whitelists, and network segmentation that would normally block direct external access to internal resources

What is the fundamental security principle violated in all server-side injection attacks? | The failure to maintain separation between code and data - user input intended as data gets interpreted and executed as code

Why are internal services particularly vulnerable to SSRF attacks? | Internal services often lack authentication or use weak authentication because they assume they're only accessible from trusted internal networks

What makes SSTI in production environments particularly dangerous? | Template engines often run with the same privileges as the web application, and successful exploitation typically leads to full server compromise with access to databases, file systems, and internal networks

How do modern web application architectures increase SSRF attack surface? | Microservices architectures create more internal HTTP services, API gateways make external requests, and cloud metadata services provide sensitive information accessible via SSRF

What is the security risk of allowing user-controlled file inclusion in web applications? | It can lead to local file inclusion (LFI), remote file inclusion (RFI), and in the context of server-side technologies, potential code execution

Why is input validation insufficient alone for preventing injection attacks? | Blacklist-based validation can often be bypassed through encoding, alternate syntax, or novel attack vectors. Whitelisting and proper output encoding are more effective

What role does error disclosure play in server-side attack reconnaissance? | Detailed error messages can reveal technology stack information, file paths, internal network details, and confirm vulnerability existence, aiding attackers in crafting specific exploits

How do server-side attacks differ in impact from client-side attacks? | Server-side attacks typically provide direct access to backend systems, databases, and internal networks, while client-side attacks are limited to the user's browser context and require social engineering

What is the principle of least privilege and how does it apply to server-side attack mitigation? | Running services with minimal necessary permissions limits the impact of successful exploitation - if a service is compromised, the attacker inherits only those limited privileges

Why are template injection vulnerabilities often overlooked in security assessments? | They can appear in less obvious places like email templates, PDF generation, configuration files, and error pages, not just obvious user input fields

What is the security implication of XML external entity processing in XSLT? | XSLT processors that resolve external entities can be exploited to read local files, perform SSRF attacks, or cause denial of service through XML bombs

How does the trust boundary concept apply to server-side attacks? | Server-side components often implicitly trust data from other internal components, so compromising one service via injection can provide access to others that wouldn't be directly accessible

What makes debugging and logging dangerous in the context of server-side attacks? | Debug modes and verbose logging can expose internal system information, and if logs are stored in web-accessible locations, they can be read via LFI or SSRF

Why is network segmentation crucial for limiting server-side attack impact? | Even if one service is compromised, proper segmentation prevents lateral movement and limits access to critical internal systems and data

What is the difference between context-aware and context-unaware output encoding? | Context-aware encoding applies appropriate escaping based on where data will be used (HTML, JavaScript, SQL), while context-unaware encoding may be insufficient or break functionality

How do Content Security Policy (CSP) and similar controls help with server-side attacks? | While CSP primarily addresses client-side attacks, strict CSP can limit the impact of server-side attacks that inject client-side payloads as part of their exploitation chain

What is the security risk of allowing user-controlled URL schemes in server-side requests? | Different URL schemes (file://, gopher://, ftp://) can access local resources, internal services, or perform actions beyond simple HTTP requests, expanding the attack surface significantly

Why are cloud metadata services a particular concern for SSRF vulnerabilities? | Cloud platforms expose sensitive instance metadata, credentials, and configuration through HTTP endpoints accessible via SSRF, potentially leading to full cloud account compromise

What is the defense-in-depth principle as applied to server-side attack prevention? | Implementing multiple layers of security controls - input validation, output encoding, network restrictions, least privilege, and monitoring - so that failure of one layer doesn't result in complete compromise
