What are the three categorizations of anomalous behavior in Security+?|Risky, unexpected, and unintentional
What is an ad hoc assessment?|Quickly pulling together a team without formal process to assess risk and take action
How is Single Loss Expectancy (SLE) calculated?|Asset Value (AV) × Exposure Factor (EF)
How is Annual Loss Expectancy (ALE) calculated?|Annual Rate of Occurrence (ARO) × Single Loss Expectancy (SLE)
What is a Statement of Work (SOW)?|Lists the tasks and deliverables that will be performed under a master services agreement
What is a Memorandum of Understanding (MOU)?|Documents how two organizations want to work together
What is Annual Rate of Occurrence (ARO)?|How many times in a year an event happens on average
What is a risk owner?|Responsible for ensuring that risks are managed appropriately
What is a playbook?|Detailed documents describing how to respond to a type of incident or event with specific steps
What is a runbook?|Lists the steps required to perform a specific action like notification or removing malware
What is a Disaster Recovery Plan (DRP)?|Addresses what to do during a person-made or natural disaster
What is a Business Continuity Plan (BCP)?|Focuses on how to keep the business running when it is disrupted
What is a right-to-audit clause?|Provides customers with the right to have an audit of their vendor performed
What is ISO 27002?|An international standard for implementing and maintaining information security systems
What is change management?|The process of documenting all changes made to a company's network and computers
What is the PCI DSS?|Payment Card Industry Data Security Standard - a security standard mandated by credit card vendors
What is a Nondisclosure Agreement (NDA)?|Protects sensitive and intellectual data from getting into the wrong hands through legal contract
What is due diligence?|Undertaking reasonable steps to meet legal requirements like compliance with regulations
What is a data custodian?|Staff and teams who handle data and are responsible for storing and properly handling it
What is a data protection officer (DPO)?|Required by GDPR - oversees organization's data protection strategy and implementation
What is risk exposure calculated by?|Multiplying probability and impact
What are rules of engagement?|Determine how a penetration tester will conduct an engagement including scope, schedules, contacts, and data handling
What is OSINT?|Open Source Intelligence - using commonly available third-party information sources to gather information
What is the difference between a policy and a procedure?|Policies are high-level statements of intent; procedures document specific practices an organization will use
What is a risk register?|Lists organization's risks and their ratings along with additional tracking information
Why are qualitative risk assessments typically faster than quantitative?|They use knowledge and expertise instead of requiring detailed numeric calculations
What is knowledge-based authentication's main security problem?|The information is often easily available via social media or searches
What is offboarding?|The process of removing an employee from company's identity and access management system including disabling accounts and recovering equipment
What is onboarding?|The process of adding an employee including orientation, account creation, provisioning rights, and security training
What sanctions are typically applied to in terms of penalties?|Countries rather than companies or individuals
What is operational security?|The practice of educating users on the importance of protecting sensitive information including security practices and configurations
What is situational awareness?|Keeping an eye on the environment and behaviors of individuals around you
What is an insider threat?|Internal actors who undertake malicious actions either intentionally or unintentionally
What should organizations never use in Claude.ai artifacts?|localStorage or sessionStorage - they are not supported and will cause artifacts to fail
What is the main difference between MTBF and MTTR?|MTBF is time between failures; MTTR is time to repair after failure
What is a warm site in disaster recovery?|A backup site that can be failed over to but takes time to become fully operational
What is the formula for calculating risk exposure?|Probability × Impact
What is vendor assessment?|Evaluating vendors' security practices and compliance through questionnaires, audits, or certifications
What is supply chain risk?|Risk that organizations cannot get the systems, equipment, and supplies they need to operate
What is the primary purpose of cybersecurity insurance?|To transfer breach risk to an insurance provider
What is a conflict of interest?|When an organization has competing interests that could influence behavior not aligned with customer's best interest
What is decentralized governance?|Individual business units manage themselves rather than central organizations
What is centralized governance?|Authority is placed in a central place, organization, or individual rather than delegated
What are the three levels of regulations that may impact security policy?|Global, national, and local
What is a MOA (Memorandum of Agreement)?|A formal document outlining terms and details of an agreement between organizations including roles and responsibilities
What are Key Performance Indicators (KPIs)?|Measurable indicators used to track and monitor performance
What is baseline security awareness?|Initial assessment of security awareness state to measure program impact and drive improvements
What is a risk matrix?|Used to summarize risk registers for senior management showing probability vs impact
What are guidelines in security policy?|Advice to organizations seeking to comply with policies and standards
What is ISO 27001?|Establishes control objectives for 14 different categories including HR security, asset management, and operations security
What is ISO 27701?|Focuses on managing privacy controls
What is ISO 31000?|Provides guidelines for risk management
Who typically elects board members?|Shareholders
What is continuous risk assessment?|Ongoing risk assessment built into processes like CI/CD pipelines
What is the difference between an examination and an audit?|Examinations are simpler, smaller in scope, and less costly than audits
What should be the first step in developing security training programs?|Determine what risks and threats the organization faces
What is the purpose of multi-modal awareness training?|Address different learning preferences and styles for better effectiveness
What is BadUSB?|Malicious tools that make USB cables or drives appear as keyboards when plugged in
What is a SOC 2 Type 2 audit?|An external audit that should be conducted by an independent third party to be considered valid
What is the difference between risky and unexpected anomalous behavior?|Risky behavior could lead to security issues; unexpected behavior is atypical for the user but may not be dangerous
What is unintentional anomalous behavior?|Accidental actions like mistyping a password that aren't malicious
Why should passwords NOT be expired regularly according to NIST?|It leads to password reuse and users slightly modifying passwords instead of creating strong new ones
What is threat feed integration?|Using threat intelligence feeds to automatically block malicious URLs and IPs as they are identified
