What is the significance of finding different response sizes in VHost fuzzing? | Different response sizes indicate legitimate VHosts that serve different content than the default site
Why is recursive scanning mentioned for discovered VHosts? | To find additional pages and directories within the newly discovered VHost that weren't visible on the main domain
What does a Status 200 with Size 0 typically indicate in VHost fuzzing? | A valid VHost that exists but may be serving minimal or empty content
How do you verify a discovered VHost is legitimate? | Add it to /etc/hosts file and visit it in a browser to confirm it serves different content
What indicates that fuzzing has found a working parameter? | A different response compared to other fuzzing attempts, such as different error messages or response sizes
Why might you need to extend wordlists for thorough fuzzing? | Smaller wordlists may miss legitimate parameters, sub-domains, or values that use less common naming conventions

What is the primary purpose of directory fuzzing? | To discover hidden directories on a website by testing common directory names from wordlists
What wordlist is commonly used for directory fuzzing in the text? | /opt/useful/seclists/Discovery/Web-Content/directory-list-2.3-small.txt
How many URLs did ffuf test in the directory fuzzing example? | Almost 90,000 URLs in less than 10 seconds
What flag can increase ffuf's speed and what is the risk? | The -t flag increases threads (e.g., -t 200), but it may cause Denial of Service or disrupt connections
What does an empty page with no 404 or 403 error indicate? | The directory exists and is accessible, but may not have a dedicated page or may contain hidden files
What is extension fuzzing used for? | To identify what types of file extensions a website uses (like .html, .php, .aspx) before fuzzing for specific files
What file is commonly used as a target for extension fuzzing? | index.* because it can be found in most websites
What wordlist is used for extension fuzzing? | /opt/useful/seclists/Discovery/Web-Content/web-extensions.txt
What does a Status 200 response indicate during extension fuzzing? | The file with that extension exists and is accessible
What does a Status 403 response indicate during extension fuzzing? | The file exists but access is forbidden
Why might you use multiple wordlists with different keywords? | To fuzz both filenames and extensions simultaneously using FUZZ_1.FUZZ_2 format
What is recursive fuzzing? | Automatically scanning subdirectories found during the initial scan, continuing until all directories and subdirectories are fuzzed
What flag enables recursive scanning in ffuf? | The -recursion flag
What flag controls the depth of recursive scanning? | The -recursion-depth flag
What does -recursion-depth 1 mean? | It will only fuzz main directories and their direct subdirectories, not deeper levels
Why is it important to specify a depth limit for recursive scanning? | Websites may have deep directory trees that could take very long to scan completely
What flag specifies file extensions during recursive scanning? | The -e flag (e.g., -e .php)
What flag outputs full URLs during recursive scanning? | The -v flag (verbose mode)
Why is the -v flag important in recursive scanning? | Without it, it may be difficult to tell which file lies under which directory
How does recursive scanning affect scan time and requests? | It takes much longer and sends significantly more requests (example showed 6 times more requests)
What indicates that extension fuzzing found a working file type? | A Status 200 response, while other extensions may return 403 or other error codes
How can you identify server type to guess file extensions? | By examining HTTP response headers - Apache servers often use .php, IIS servers use .asp or .aspx
What happens to wordlist size during recursive scanning with extensions? | The wordlist doubles in size (scanned once with extension and once without)
Why might recursive scanning be preferred over manual directory-by-directory fuzzing? | It automates the entire process instead of manually fuzzing each discovered directory separately
What strategy is recommended for deep directory structures? | Fuzz first-level directories first, then pick the most interesting ones for deeper targeted scans
