How can you mark a specific parameter for testing in POST data?|By using an asterisk (*) marker in the data
What is the random-agent switch used for?|To randomly select a User-Agent header value to avoid detection by protection solutions
What does the mobile switch do?|It imitates a smartphone by using appropriate header values
What advanced tuning option helps with dynamic content responses?|Using status codes, titles, strings, or text-only switches to focus detection mechanisms
What is the purpose of the technique option?|To specify which SQLi techniques to use and skip others
What does the union-cols option specify?|The exact number of columns in the vulnerable SQL query for UNION attacks
What does the union-char option do?|Specifies alternative dummy filling values instead of NULL and random integers
What does the union-from option specify?|Sets the required FROM table appendix for UNION queries, especially needed for Oracle
What is database enumeration in SQL injection context? | The process of lookup and retrieval of all available information from a vulnerable database after successful detection and confirmation of SQLi vulnerability
What are the four basic pieces of information typically retrieved first during database enumeration? | Database version banner, current user name, current database name, and checking if current user has DBA rights
What does DBA stand for and what does it represent? | Database Administrator - represents privileged user within the DBMS context with minimal constraints within the database
What is the difference between 'inband' and 'blind' queries in SQLMap's queries.xml? | Inband queries are used in non-blind situations where query results appear in the response itself, while blind queries are used when data must be retrieved row-by-row, column-by-column, and bit-by-bit
What are the main output formats supported by SQLMap for dumped data? | CSV (default), HTML, and SQLite formats
What is the purpose of conditional enumeration in database attacks? | To retrieve specific rows based on known WHERE conditions rather than dumping entire tables
What does the root database user typically represent in modern deployments? | A privileged user within the DBMS context only, with minimal OS-level privileges for security reasons
What are anti-CSRF tokens and how do they protect against automation? | Security tokens that must be present in HTTP requests to prove the user actually visited and used the page, preventing automated attacks and malicious links
What is the purpose of unique value bypass techniques? | To circumvent web applications that require unique parameter values to prevent CSRF attempts and automation tools
What is calculated parameter bypass used for? | When web applications expect parameter values to be calculated based on other parameters, often requiring message digests like MD5 hashes
What are the two main methods for IP address concealing during SQL injection attacks? | Using proxy servers or the Tor anonymity network
What is a WAF and how does SQLMap detect it? | Web Application Firewall - SQLMap detects it by sending malicious payloads with non-existent parameters and observing substantial response changes
What is user-agent blacklisting and how is it bypassed? | Web applications blocking default SQLMap user-agent strings, bypassed by using random browser user-agent values
What are tamper scripts in SQLMap? | Python scripts that modify requests before sending to target, primarily used to bypass WAF/IPS solutions by altering payload syntax
What is chunked transfer encoding used for in SQLMap? | A bypass technique that splits POST request bodies into chunks to avoid detection of blacklisted SQL keywords
What is HTTP Parameter Pollution (HPP)? | A technique where payloads are split between multiple same-named parameters that get concatenated by supporting platforms
What privileges are typically required for reading local files in MySQL? | LOAD DATA and INSERT privileges to load file content into tables and read them
What configuration must be disabled in MySQL to allow writing local files? | The secure-file-priv configuration must be manually disabled to allow INTO OUTFILE SQL queries
What are the three main techniques SQLMap uses for OS command execution? | Writing remote shells, creating SQL functions that execute commands, and using direct SQL queries that execute OS commands
Why might UNION technique fail for OS shell execution? | It may have limitations on retrieved entry numbers, making error-based techniques more reliable for direct output
